,ASG002_U251MG_24H:A10,ASG002_U251MG_24H:A11,ASG002_U251MG_24H:A12,ASG002_U251MG_24H:C16,ASG002_U251MG_24H:C17,ASG002_U251MG_24H:C18,ASG002_U251MG_24H:D22,ASG002_U251MG_24H:D23,ASG002_U251MG_24H:D24,ASG002_U251MG_24H:E19,ASG002_U251MG_24H:E20,ASG002_U251MG_24H:E21,ASG002_U251MG_24H:E22,ASG002_U251MG_24H:E23,ASG002_U251MG_24H:E24,ASG002_U251MG_24H:F01,ASG002_U251MG_24H:F02,ASG002_U251MG_24H:F03,ASG002_U251MG_24H:F16,ASG002_U251MG_24H:F17,ASG002_U251MG_24H:F18,ASG002_U251MG_24H:G16,ASG002_U251MG_24H:G17,ASG002_U251MG_24H:G18,ASG002_U251MG_24H:H17,ASG002_U251MG_24H:H18,ASG002_U251MG_24H:J10,ASG002_U251MG_24H:J11,ASG002_U251MG_24H:J12,ASG002_U251MG_24H:J19,ASG002_U251MG_24H:J20,ASG002_U251MG_24H:J21,ASG002_U251MG_24H:K22,ASG002_U251MG_24H:K23,ASG002_U251MG_24H:K24,ASG002_U251MG_24H:L10,ASG002_U251MG_24H:L11,ASG002_U251MG_24H:L12,ASG002_U251MG_24H:L16,ASG002_U251MG_24H:L17,ASG002_U251MG_24H:L18,ASG002_U251MG_24H:M07,ASG002_U251MG_24H:M08,ASG002_U251MG_24H:M09,ASG002_U251MG_24H:M22,ASG002_U251MG_24H:M23,ASG002_U251MG_24H:M24,ASG002_U251MG_24H:O22,ASG002_U251MG_24H:O23,ASG002_U251MG_24H:O24,ASG002_U251MG_24H:P16,ASG002_U251MG_24H:P17,ASG002_U251MG_24H:P18
ADO,-0.4472418626149492,-0.1136666138966875,0.1007084051767988,-0.6531663735707598,-0.4662166436513262,-0.3844157059987383,-0.004566748936970733,0.2745341459910078,0.003033558527628877,0.1633338133494062,0.004583279291789033,-0.1272168954213457,0.4151086012522383,-0.2634917100270586,0.117183605829875,-0.5177670319875078,-0.1177659829457598,0.08233348528544138,-0.01381595929463675,-0.4083662827809649,0.0948332945505781,-0.07461651166280081,-0.2821164925893145,0.2913331190745039,0.04293338457743356,0.1038331190745039,0.125733296076457,0.009608189264933564,0.1672581831614179,0.1117333571116133,-0.2926660378774004,0.2185334364573164,0.1869334379831953,0.3725833098093672,-0.01034124692281058,-0.8935166200002032,0.1354836622873945,0.1227339903513593,-0.1343665917714434,0.06158343950907419,-0.06451662381490042,-0.01171692212422659,-0.07901676495869925,0.1543835798899336,-0.2783165772755938,0.1339339415232343,-0.03766640027364065,-0.2143665154774981,0.2890834013621015,0.2350835005442304,0.5197333494822187,0.2573832670847578,0.2829837004343672
ADRB2,-0.4606873194376631,-0.1998871962229414,-0.09933749834696481,-0.3308624426523847,-0.3797125021616621,-0.2475375334421797,0.1124626000722246,0.05581291516621878,-0.1177872816721601,-0.3269871870676679,-0.07511226336161325,-0.2791375319163008,0.253562529881795,-0.2036875883738203,-0.3199371496836347,-0.3834375540415449,-0.1800121466318769,-0.2883371512095136,0.1122628053029375,-0.0392622152964277,0.03486259778340628,0.1905623277028399,-0.2359623114267988,0.0821376641591387,-0.2829374472300215,0.07426269849141409,-0.01528731981913278,-0.1878871122996015,0.02076252301533987,-0.0360874334971113,0.1792622407277422,-0.01123706499735544,-0.1600875059763593,0.1819125016530352,-0.3789123694101972,0.2037125428517657,-0.09963742891947458,0.14261253674825,-0.0570372740427656,0.2782126267751055,0.05176266034444144,-0.0277876059214277,-0.0334624449412031,0.4345126946767168,-0.0962371031443281,0.2026625474294024,-0.03528730074564645,0.3002129395802813,0.2145129044850664,-0.369362274805705,-0.112087170283,-0.2401374975840254,-0.48238746325175
AGL,-0.1858850320180254,0.2790397802988691,-0.1575857003529864,-0.3280855019887285,-0.4340606530507403,0.2125648657480879,-0.1987605889638262,0.04116479555765817,-0.10338552792867,-0.362860282262166,0.2456149260203047,0.01876489321390817,-0.2683854897816973,-0.3072601159413653,0.1080145041147871,-0.06468542416890433,0.1871647040049238,-0.100735267003377,0.2515639464060468,-0.001535495122273467,-0.02496012051900198,0.2161144415537519,-0.06483515103658011,0.1050395170847578,0.1329149405161543,0.1247648398081465,-0.3242355187733965,-0.3417602380116778,-0.1625352700551348,0.135414520899455,-0.0487352212270098,0.06101457277933786,-0.2251354058583575,-0.1833854516347246,-0.643335421880086,-0.5960851510365801,-0.2450357278188067,0.2369398276011152,0.00306455294291208,0.1757644812266035,-0.01751049359639456,-0.4991355737050371,-0.04853542645772269,-0.1641851266225176,-0.01608522733052542,0.09511462847391794,0.1406644980112715,0.4085144201914472,0.1298145453135175,-0.2669854958852129,0.11951486269633,0.1796645323435468,-0.03543527921040823
AKAP8,-0.1583379904429112,0.1677118142445888,0.2414623101552333,-0.5421628157297764,-0.02521268526712994,-0.385787407557169,-0.05903760592142682,0.05846269925435443,-0.05046216646830182,0.2283626397450771,1.026012976964315,-0.02278844515482525,-0.1022876898447667,0.03746279080708881,-0.104537407557169,-0.1674379507700596,-0.2862123648325596,0.1135621865590419,-0.2033123175303135,0.008087714513143496,0.013413031895956,-0.08061257998148541,0.01716287930806537,0.074112494786581,-0.1174625555674229,-0.05003778139750104,0.08701189359029193,0.1755128701527919,-0.090987602869669,-0.2466119925181065,-0.04208699862162213,-0.02538816134134869,0.3295121987660732,1.639662345250448,-0.02048818270365338,-0.8217376867930088,-0.05723706881205182,-0.0877374807993565,-0.01538793245951275,0.2926126321156826,0.067062934239706,-0.3121875921885167,-0.01483766237894635,-0.2038377920786534,-0.377087513605753,-0.03053800264994244,0.08656271298726459,0.1359878381093349,0.2698121865590419,-0.006587425867715879,0.4137616952260341,0.09541185696919818,1.328161795934042
AKAP8L,0.02483761310577393,0.1951872110366821,0.4472376108169556,-0.5265125036239624,-0.1874626874923706,-0.02436244487762451,0.1455374956130981,0.05348742008209229,0.3627873659133911,0.4395872354507446,0.05583727359771729,-0.06646239757537842,0.179937481880188,0.07093775272369385,0.304512619972229,0.2730375528335571,0.1051875352859497,-0.06951272487640381,0.02663767337799072,-0.2403625249862671,0.1036373376846313,0.1458374261856079,0.1801873445510864,0.2102876901626587,0.2232872247695923,0.216187596321106,0.2958875894546509,0.3965874910354614,0.12128746509552,0.2931123971939087,-0.03333747386932373,0.4541374444961548,-0.1272124052047729,0.1288372278213501,0.1362625360488892,0.7688876390457153,0.4995371103286743,0.4721876382827759,-0.1203378438949585,0.1143375635147095,0.1326123476028442,-0.007962584495544434,0.4117375612258911,0.01723730564117432,0.155037522315979,0.266762375831604,0.9806872606277466,-0.1596378087997437,0.1772876977920532,0.01651251316070557,0.4252878427505493,0.4269872903823853,1.725687623023987
AKR7A2,0.7419047355651855,0.07147932052612305,-0.2066464424133301,0.05140447616577148,0.3291544914245605,-0.04559564590454102,-0.1773953437805176,-0.3699460029602051,-0.1970963478088379,-0.1595454216003418,-0.1225953102111816,0.0415034294128418,0.01680421829223633,-0.4997963905334473,-0.1515460014343262,0.5271544456481934,0.2606539726257324,0.1486039161682129,-0.2341961860656738,-0.4826455116271973,-0.2275967597961426,0.1260294914245605,-0.3103957176208496,0.1552042961120605,-0.4655461311340332,-0.03914594650268555,-0.8718457221984863,-0.5775456428527832,-0.5888962745666504,0.1525044441223145,-0.2066464424133301,0.07970380783081055,0.02640485763549805,-0.4442963600158691,-0.2325959205627441,-0.8543457984924316,-0.1082959175109863,-0.1355462074279785,-0.3091959953308105,0.07970380783081055,-0.0182957649230957,0.1254534721374512,0.03545427322387695,0.314704418182373,0.07060384750366211,0.02105379104614258,0.8226046562194824,0.747403621673584,0.4625544548034668,0.1588540077209473,0.4794535636901855,0.1387791633605957,0.4032044410705566
AKT1,-1.16541846593221,-0.4928687413533526,-0.07271846135457327,-0.634743531545003,-0.5324686368306475,-0.2132190068562823,0.2232305208841963,0.3765565554300947,0.4956313769022627,0.1804811159769697,0.06923119227091501,-0.02066930135091116,0.3740312258402509,-0.1948688824971514,0.1115314165751142,0.2681314150492353,0.3903810183207197,-0.06746896107991507,0.155905882517497,-0.007018884023030303,0.0209809939066572,0.1335813204447431,-0.1177190144856768,-0.126818497975667,-0.09224351247151663,-0.04986842473347952,0.4756814638773603,0.00823132197062204,-0.1153686841328936,-0.06666835149129202,-0.06549390157063772,0.2493306795756025,0.3094808260599775,0.002681414286295869,-0.06549390157063772,-0.2900937398274737,-0.4676187833150225,0.1766063372294111,-0.03041823705037405,0.08053127924601267,0.1315805117289228,-0.1844437917073565,-0.103068669637044,-0.1520689328511553,-0.1195691426595049,0.1282807985941572,0.8985559145609541,-0.6312688191731768,-0.00961860020955374,-0.1095188458760576,-0.1205185254414873,-0.1449187596638994,0.4367810885111494
ALAS1,0.4922169049580898,0.6378668149312343,0.6445663770039882,0.4724663098653163,0.6463163693745937,0.3504169782002773,0.3597668011983242,0.2086666425069179,0.0643165906270351,0.479367097218832,0.2099169095357265,0.2151668866475429,0.2383163770039882,0.225867112477621,-0.01203362147013287,0.5682667096455898,0.07151683171590228,0.1908663113911953,0.06061633427937885,0.2726667722066249,0.1724413235982265,-0.4460832277933751,0.2241171201070156,-0.3037330309549962,0.227566560109457,-0.1694327990214024,0.1401165326436367,0.03681643803914447,-0.06273380915323834,0.1654165585835781,-0.1921331087748204,-0.291283766428629,0.1570165952046718,-0.1888333956400547,0.2086666425069179,0.9093168576558437,0.173616250356039,0.1070669492085781,-0.04500881830851178,-0.09068314234415631,-0.284783522288004,0.3263672192891445,-0.07268349329630475,-0.1991836229960118,0.08621676762898822,-0.1816836992899571,-0.5263339678446446,0.1976669629414882,-0.2130328814188633,-0.03433338801066022,0.650366624196371,0.1870659192403163,0.1700914700826015
ALDH7A1,0.8357600371042881,0.2765597502390538,-0.05943973859151264,-0.3591395219167079,0.2333106199900303,0.1505097548166905,-0.1644144852956142,-0.4021645387013759,-0.1148892243703212,-0.2171898682912197,-0.0656147797902431,-0.1439400513966884,-0.3543396790822353,-0.1877404054005947,-0.3087149461110439,0.06173507372538189,0.145210186640421,0.2072104612986241,-0.3919397195180263,-0.2316647370656337,-0.2077895005544033,0.05653468767801861,-0.07139023145039936,-0.08908947308858295,0.04803554217020611,0.02511016527811627,-0.2679406007130947,0.02041045824686627,-0.05463989575703998,0.2709349791208897,-0.0635395844777431,-0.2057896455128994,-0.08259018262227436,-0.2748146851857509,-0.482590277989706,-0.7855897744496669,-0.07126530011495014,-0.02788933118184467,-0.2564402421315517,0.3399848143259678,-0.09379013379414936,0.2970103422800694,-0.1673394044240322,0.05096046129862408,-0.04973991711934467,-0.1643391450246181,-0.1287899812062587,-0.2067900498708095,0.156959454218546,-0.04868992169698139,-0.7046395142873134,-0.3736897309621181,0.1585597197214756
ALDOA,-1.103458245595296,-0.7801335652669268,-0.2638333638509112,-0.6489833196004229,-0.8699081738789873,-0.5025580724080401,0.0687414805094404,0.06009165445963571,-0.05675824483235647,-0.100108464558919,0.1603418986002607,0.02859179178873728,0.3363415400187177,-0.4192078908284502,-0.09493335088094046,-0.3313582738240557,0.2678915659586592,-0.0001581509908037404,0.03634134928385446,-0.1261580785115557,0.2128669420878095,0.2229415575663252,-0.2605584462483721,0.3313666979471845,-0.06955846150716116,0.2705413500467939,0.07791630427042673,0.1716915766398115,0.2227913538614912,-0.08485825856526663,-0.09920819600423147,0.4178916613260908,0.4723164240519209,0.3541165987650556,-0.45020850499471,0.7111412684122724,-0.2525580724080401,0.1091419855753584,-0.1414583524068194,0.1107417742411299,0.02044169108072946,-0.0006082852681474904,-0.180008252461751,0.02924172083536813,-0.07668336232503226,0.04919163386027048,0.7119919459025068,-0.3485582669576006,0.05569140116373728,-0.4240086873372393,0.1496416727701826,-0.317708333333333,-0.2067330678304033
ALDOC,-0.09395003318786621,0.06270003318786621,-0.3825247287750244,-0.1082003116607666,-0.1786000728607178,0.0365750789642334,0.1880500316619873,0.1765496730804443,0.04959988594055176,0.09414982795715332,-0.007049798965454102,-0.05320000648498535,-0.1269500255584717,-0.2061502933502197,-0.1176502704620361,-0.01244997978210449,-0.2289497852325439,-0.09710001945495605,0.1929252147674561,-0.02870011329650879,0.1013500690460205,0.2173497676849365,-0.2579500675201416,0.04094958305358887,0.120499849319458,-0.008924722671508789,0.25534987449646,0.3743002414703369,0.1499497890472412,-0.2627003192901611,0.08009982109069824,0.2819998264312744,-0.120499849319458,-0.1167747974395752,-0.4103002548217773,0.2091996669769287,-0.04340004920959473,0.1583001613616943,-0.2381250858306885,-0.07672524452209473,0.05052495002746582,0.3309500217437744,0.03457474708557129,0.1674001216888428,-0.4653251171112061,-0.03190016746520996,-0.09249997138977051,-0.4245250225067139,0.1970999240875244,-0.006350278854370117,-0.1772997379302979,-0.312000036239624,-0.2664997577667236
AMDHD2,-0.1757855415344238,0.009714603424072266,0.2011895179748535,0.8418898582458496,0.09656476974487305,-0.288485050201416,0.3243145942687988,0.01721429824829102,0.0144648551940918,0.5805644989013672,-0.1453852653503418,-0.419485330581665,0.4977645874023438,-0.1471352577209473,-0.1169352531433105,-0.09393548965454102,-0.1473355293273926,-0.419485330581665,0.2983145713806152,-0.1462602615356445,0.2965145111083984,0.4298396110534668,0.07451438903808594,0.5439143180847168,0.2512392997741699,-0.01593542098999023,-0.04023551940917969,0.168189525604248,0.01836442947387695,0.1250147819519043,0.4673647880554199,0.4040894508361816,-0.1111855506896973,0.1633648872375488,-0.1810355186462402,-0.202735424041748,-0.1547350883483887,0.3006644248962402,-0.06828546524047852,0.3374896049499512,-0.1453356742858887,0.1416645050048828,-0.3406352996826172,0.2101645469665527,0.09086465835571289,0.6526398658752441,0.5104146003723145,0.7069392204284668,0.544764518737793,-0.1839356422424316,0.08181428909301758,-0.6362853050231934,-0.2546854019165039
ANKRD10,0.2291788657506304,0.4504794677098589,0.4232291777928667,0.02762885888417532,-0.08792070547739694,-0.04917053381601999,0.0933293898900347,0.1609296401341753,0.5645789702733355,0.6320790847142534,0.009579141934712432,0.009504278500874541,0.1384043296178179,0.07402892907460501,0.1175789435704546,-0.1832709709803266,0.2154044707616167,0.1880039771397906,-0.0311208168665571,0.009953935941060088,-0.1213207642237348,0.3323292334874468,0.25032897790273,0.4504794677098589,0.5073289473851519,0.03265376885731985,-0.4935212532679243,-0.5635204712549848,-0.07362083594004343,-0.04102138678232858,0.1500792105992632,0.02467914422353079,-0.1720209519068403,0.1211289962132769,-0.04692081610361765,-0.5891704956690473,-0.2111711899439497,-0.1679711739222212,0.2848791678746538,0.2772292693456011,0.1266288359959917,1.375329931577046,0.1357040007909136,-0.05067066351572702,0.2512292464574175,0.2545542319615679,0.6558789809544878,0.736478765805562,0.5242786010106402,0.4391793807347613,0.9265536864598589,0.38887878259023,0.403379400571187
ANO10,-0.4381834665934248,-0.2329584757486982,-0.1988836924235029,-0.1053582827250166,0.02376588185628226,-0.3068834940592451,0.03026660283406546,0.2191165288289385,-0.1078826586405439,-0.08765856424967478,0.02571709950764944,-0.02778307596842478,0.2348655064900713,-0.2439834276835127,-0.1244084040323896,0.113716920216878,-0.02533308664957712,-0.3091332117716474,0.07051690419514944,0.1268666585286455,0.1666663487752276,0.4267419179280596,-0.01073328653971384,0.157516797383626,0.009716351826985381,0.01286633809407522,-0.1195832888285322,-0.1928583780924482,0.3208168347676592,0.9677661259969073,0.1944669087727862,0.1531418164571123,-0.1345583597819013,-0.1393829981486006,-0.4120833079020185,-0.07668368021647165,-0.2532335917154951,0.04166634877522757,-0.1636835734049482,0.05456622441609671,-0.0626832644144697,0.02721675237019827,-0.2328831354777021,0.08879168828328421,-0.5526334444681806,0.01571687062581351,0.2123664220174151,0.4982164700826006,0.204966862996419,-0.05550829569498728,0.8060668309529619,0.3720668156941729,-0.02523342768351267
ANXA7,-0.370912392934164,-0.2211120923360195,-0.1275127728780117,-0.4716633160909023,-0.3705128033955898,-0.2445371945699062,-0.2158125241597499,0.01878754297892193,0.1925374666849766,-0.3773620923360195,-0.1967628796895351,0.1250373522440587,-0.3610122998555507,-0.1764124234517421,-0.09721263249715228,-0.3058632214864101,-0.1580122311909999,-0.1856125195821132,0.1218377749125157,-0.07191260655721088,0.08968750635782818,0.08513752619425397,-0.003612359364828066,0.3699123064676915,0.07118717829386334,0.1099368731180821,0.08358780543009381,-0.002362092336019472,0.0768872896830235,0.7782375017801915,0.2548381487528477,0.2614871660868321,0.09973827997843365,0.1535875002543126,-0.05301268895467182,0.5439368883768712,-0.1393125851949062,0.3453380266825352,0.03493801752726178,0.09158722559610943,0.04778782526651959,-0.1005123456319179,0.03553787867228131,0.3027869860331212,0.209862867991129,0.3215371767679844,0.3773376146952305,0.1824876467386876,0.3875619570414219,0.4793874422709141,0.2104369799296055,0.2868873278299962,0.3306380907694493
APBB2,3.548602342605591,0.2128770351409912,0.2675526142120361,0.05947661399841309,0.1413772106170654,0.1264522075653076,-0.1728980541229248,0.6685268878936768,0.06485199928283691,-0.4133231639862061,0.2698523998260498,0.03815197944641113,0.1721022129058838,-0.3416731357574463,0.1909763813018799,0.2120521068572998,-0.1306226253509521,0.130202054977417,0.02375197410583496,-0.1250479221343994,0.154252290725708,0.1871020793914795,0.3564774990081787,-0.003298044204711914,0.01047730445861816,0.0915520191192627,0.3462269306182861,-0.02634787559509277,0.4423520565032959,-0.3286979198455811,-0.1333978176116943,-0.168447732925415,0.01815199851989746,-0.00992274284362793,-0.5787980556488037,-0.5292975902557373,-0.08204817771911621,0.2327520847320557,-0.3154990673065186,0.05627703666687012,0.06940197944641113,-0.0785982608795166,0.07210230827331543,-0.09507346153259277,-0.2174980640411377,0.01395153999328613,0.08140206336975098,0.01715207099914551,0.220102071762085,-0.6385982036590576,-0.3518979549407959,-0.4492475986480713,-0.2662980556488037
APOE,-0.01186458269755075,-0.118439594904582,-0.2708644072214765,-0.3817648092905683,0.2202354272206621,0.2555352052052813,-0.001314560572306611,-0.05978957811991403,0.1895356973012285,-0.3136648337046308,-0.0674146811167402,0.03608520825703909,-0.2021645704905195,-0.1671146551767988,-0.1764148871103925,0.004785617192585967,0.08268507321675589,0.05666025479634573,-0.133914391199748,-0.02668944994608591,-0.06283942858378122,0.1187854607899981,-0.1553148428599043,0.01503523190816214,-0.1917642752329511,-0.4166144529978437,-0.1884144941965742,0.01438577969868948,0.1041851838429766,-0.1320146719614668,0.766135772069295,-0.1956395308176679,-0.09648935000101755,0.07833536465962698,-0.08146421114603708,0.2576852639516192,-0.07816449801127145,-0.0526894728342695,0.03208549817403128,-0.1519397894541425,-0.1155647436777754,0.374635299046834,0.253785689671834,0.2943855126698809,-0.1296648184458418,-0.296664635340373,-0.4285644690195722,0.03721054395039847,0.1218853791554766,-0.218389431635539,-0.1285895506540937,-0.05256454149882028,-0.4213647047678633
APP,0.6241126855214443,0.2210632165273037,0.1376624902089443,0.0295120080312099,0.110362609227499,0.09126242001851459,0.1769128640492763,-0.01948777834574322,0.1376624902089443,0.04671247800191303,0.04671247800191303,0.3656125863393154,-0.08258668581644635,-0.2626871267954503,0.1376624902089443,0.389812072118124,0.2927127679189052,0.1817622979482021,-0.08258668581644635,-0.01948777834574322,-0.1340374151865635,-0.1410869757334385,0.110362609227499,-0.1340374151865635,-0.03278772036234479,-0.05703775087992291,0.1376624902089443,-0.08258668581644635,-0.1340374151865635,-0.1073373953501378,0.07216223080953021,-0.1903366247812901,-0.03278772036234479,-0.1073373953501378,-0.2626871267954503,-0.6124872366587315,0.07216223080953021,-0.01948777834574322,0.07216223080953021,0.05741270383199115,0.1817622979482021,0.07216223080953021,-0.01948777834574322,0.01231249173482318,-0.3316368261973057,0.07216223080953021,0.05741270383199115,0.3656125863393154,0.2521625359853115,-0.3602871100107823,0.1769128640492763,0.2927127679189052,0.2521625359853115
APPBP2,0.4635019699732466,0.2362528244654341,0.1857519547144575,0.583451310793559,0.3654528061548872,0.3644018570582075,-0.1817979415257769,-0.01907296975453665,0.05520204703013132,0.01230196158091257,-0.1996731360753374,0.1894522110621137,0.5471525589625044,-0.1552481253941851,0.196201841036479,-0.1300229628880816,-0.1764726241429644,-0.1314987738927202,-0.04402347405751517,0.1743021408716841,-0.04199786980946829,0.1195021073023481,0.1148519913355512,0.2881021896998091,0.1246767441431684,-0.03254791100819876,-0.7900480826695757,-0.5575975974400835,-0.1637477477391558,0.46195129553477,0.3213015000025434,0.02240184942881296,-0.1378984053929644,-0.1551980574925738,-0.232297857602437,-0.5749482711156206,-0.03919788201649954,0.1833520332972212,-0.2771482070287066,0.1611519257227583,0.1051268974939985,0.1600017944971723,-0.04189821084340384,-0.05209823449452688,-0.2407979567845659,0.09700206915537546,0.1542020241419477,0.7781515518824262,0.3818521896998091,0.2740021149317426,0.5575514237085981,0.9363527695337934,-0.02764793237050345
ARFIP2,-1.304804166158041,0.1196457544962559,-0.3692038853963222,-0.6932543118794765,-1.336504300435385,-0.5742038091023769,-0.9441788991292324,0.02079550425211529,-0.002279599507650332,-0.1206038792928066,-0.03495438893636127,-1.106054147084555,0.2201706568400059,-0.4414037068684902,-0.1649039586385097,-0.2348044713338222,0.07627073923746686,-0.1574786504109706,0.01299635569254498,-0.1630538304646816,0.09664599100748639,0.02322069803873639,0.08049551645914654,0.3225208918253575,-0.02215417226155658,-0.02035363515218158,0.4041954676310215,0.1256958643595372,0.04369608561197857,0.620296160380045,0.311646143595377,0.3283707300821934,0.2951456705729161,-0.0924542744954433,-0.1549037297566738,0.2265965143839512,0.4937454859415684,0.2819954554239903,0.03234545389811139,0.3943459192911778,0.1018959681193028,-0.03487904866536518,0.1000458399454747,0.4070212046305333,-0.1916793187459316,0.06654612223307232,0.3039957682291661,0.2003952662150059,0.3351456324259434,-0.1302541097005214,0.4218956629435215,0.535396258036295,-0.08515389760335346
ARHGAP1,-0.2472499211629238,0.07837454477945904,0.08069960276285748,0.224849383036295,0.01734987894693951,0.1231495539347325,0.05584971110025982,-0.06690057118733783,0.02619997660318951,0.2220493952433262,0.1148497263590489,0.4507004419962559,0.51205031077067,0.02619997660318951,-0.02512486775716205,0.1597496668497715,0.05884997049967389,-0.03024991353352924,0.0157000223795567,0.1995255152384434,0.1405502955118809,0.01104990641275982,-0.07672532399495502,-0.01079972585042377,0.3625504175821934,0.1695496241251622,0.2130753199259434,0.02747503916422467,0.1343247095743809,0.2251497904459629,-0.06845029195149799,0.1239496866861973,0.1556498209635411,-0.2024005254109706,-0.02839978535970111,-0.4279006322224941,0.1664244333902989,-0.1707003911336269,0.1271502176920567,0.1109501520792637,0.1286503473917637,-0.01235040028890033,0.1511999766031895,-0.05455048878987689,0.01215044657389264,-0.1176503499348964,-0.07759984334309955,0.6216007868448887,0.1167999903360997,-0.1481498082478847,0.3702503840128575,0.4729496637980137,0.2344748179117833
ARHGEF12,-0.4863979419072466,-0.204622944196065,0.1802022854487104,-0.5231477816899615,-0.315197666486104,-0.403172691663106,-0.04859753449757864,0.2924020687739057,-0.2441227038701372,-0.05032273133595755,0.07795218626658151,0.1813772122065229,0.2022521893183393,-0.547948082288106,0.1971519390741987,-0.07944794495900442,-0.001773079236348174,-0.1595975955327349,-0.1124226649602251,-0.4212476809819536,0.265126983324687,0.3895023266474409,-0.2515480120976763,0.4077022473017378,-0.1274478038152056,0.4270022312800092,0.1231525341669721,0.1786773602167768,0.1809523502985639,0.4668524662653608,0.2025521198908491,0.5950019756952925,0.09385184446970651,0.3883774677912397,-0.370497902234395,0.470601836840312,-0.005197723706563018,0.4212520519892378,-0.03624792893727591,0.2524774471918745,0.1910522381464643,0.08825186888376901,-0.005448063214619658,0.3900020519892378,-0.2077982028325396,0.3157022396723432,0.4993021885553999,0.04670218626658151,0.572502414385478,-0.1979477008183794,0.1598022381464643,-0.05334778626759817,0.06630210081736276
